Round,Winner
402,Standardbot
403,Standardbot
404,Standardbot
405,Standardbot
406,Standardbot
407,RLbot
408,RLbot
409,RLbot
410,RLbot
411,RLbot
412,Standardbot
413,Standardbot
414,RLbot
415,Standardbot
416,Standardbot
417,Standardbot
418,Standardbot
419,Standardbot
420,Standardbot
421,Standardbot
422,Standardbot
423,Standardbot
424,RLbot
425,Standardbot
426,Standardbot
427,Standardbot
428,Standardbot
429,Standardbot
430,RLbot
431,Standardbot
432,Standardbot
433,Standardbot
434,Standardbot
435,Standardbot
436,Standardbot
437,Standardbot
438,Standardbot
439,Standardbot
440,RLbot
441,RLbot
442,RLbot
443,RLbot
444,RLbot
445,Standardbot
446,Standardbot
447,Standardbot
448,Standardbot
449,RLbot
450,Standardbot
451,Standardbot
452,Standardbot
453,Standardbot
454,Standardbot
455,Standardbot
456,Standardbot
457,Standardbot
458,RLbot
459,RLbot
460,Standardbot
461,RLbot
462,Standardbot
463,RLbot
464,Standardbot
465,Standardbot
466,Standardbot
467,Standardbot
468,Standardbot
469,Standardbot
470,Standardbot
471,Standardbot
472,Standardbot
473,Standardbot
474,Standardbot
475,Standardbot
476,RLbot
477,RLbot
478,RLbot
479,Standardbot
480,Standardbot
481,Standardbot
482,Standardbot
483,Standardbot
484,Standardbot
485,Standardbot
486,Standardbot
487,Standardbot
488,Standardbot
489,Standardbot
490,Standardbot
491,Standardbot
492,Standardbot
493,RLbot
494,Standardbot
495,Standardbot
496,Standardbot
497,RLbot
498,RLbot
499,RLbot
