Round,Winner
135,Standardbot
136,Standardbot
137,Standardbot
138,RLbot
139,Standardbot
140,Standardbot
141,RLbot
142,RLbot
143,Standardbot
144,Standardbot
145,Standardbot
146,Standardbot
147,Standardbot
148,Standardbot
149,Standardbot
150,RLbot
151,RLbot
152,Standardbot
153,Standardbot
154,RLbot
155,Standardbot
156,RLbot
157,Standardbot
158,Standardbot
159,Standardbot
160,Standardbot
161,Standardbot
162,Standardbot
163,Standardbot
164,RLbot
165,RLbot
166,RLbot
167,Standardbot
168,Standardbot
169,RLbot
170,Standardbot
171,Standardbot
172,RLbot
173,RLbot
174,Standardbot
175,Standardbot
176,Standardbot
177,RLbot
178,RLbot
179,RLbot
180,Standardbot
181,RLbot
182,Standardbot
183,RLbot
184,Standardbot
185,Standardbot
186,Standardbot
187,Standardbot
188,RLbot
189,RLbot
190,Standardbot
191,RLbot
192,RLbot
193,RLbot
194,Standardbot
195,RLbot
196,Standardbot
197,RLbot
198,Standardbot
199,Standardbot
200,RLbot
201,Standardbot
202,Standardbot
203,Standardbot
204,RLbot
205,RLbot
206,Standardbot
207,Standardbot
208,Standardbot
209,RLbot
210,RLbot
211,Standardbot
212,Standardbot
213,Standardbot
214,Standardbot
215,Standardbot
216,RLbot
217,Standardbot
218,Standardbot
219,Standardbot
220,Standardbot
221,RLbot
222,Standardbot
223,RLbot
224,RLbot
225,Standardbot
226,RLbot
227,RLbot
228,RLbot
229,Standardbot
230,RLbot
231,RLbot
232,RLbot
233,Standardbot
234,RLbot
235,Standardbot
236,Standardbot
237,Standardbot
238,Standardbot
239,RLbot
240,Standardbot
241,Standardbot
242,RLbot
243,Standardbot
244,Standardbot
245,Standardbot
246,Standardbot
247,Standardbot
248,RLbot
249,RLbot
250,Standardbot
251,Standardbot
252,RLbot
253,Standardbot
254,Standardbot
255,RLbot
256,RLbot
257,RLbot
258,Standardbot
259,RLbot
260,RLbot
261,RLbot
262,Standardbot
263,RLbot
264,RLbot
265,RLbot
266,Standardbot
267,RLbot
268,Standardbot
269,Standardbot
270,Standardbot
271,Standardbot
272,RLbot
273,Standardbot
274,RLbot
275,Standardbot
276,Standardbot
277,Standardbot
278,Standardbot
279,Standardbot
280,Standardbot
281,Standardbot
282,Standardbot
283,Standardbot
284,Standardbot
285,RLbot
286,RLbot
287,RLbot
288,Standardbot
289,Standardbot
290,Standardbot
291,Standardbot
292,Standardbot
293,Standardbot
294,Standardbot
295,RLbot
296,Standardbot
297,RLbot
298,RLbot
299,RLbot
300,RLbot
301,RLbot
302,Standardbot
303,RLbot
304,Standardbot
305,Standardbot
306,Standardbot
307,RLbot
308,Standardbot
309,RLbot
310,Standardbot
311,RLbot
312,Standardbot
313,Standardbot
314,Standardbot
315,RLbot
316,RLbot
317,Standardbot
318,RLbot
319,Standardbot
320,Standardbot
321,Standardbot
322,Standardbot
323,Standardbot
324,RLbot
325,RLbot
326,Standardbot
327,Standardbot
328,Standardbot
329,Standardbot
330,Standardbot
331,RLbot
332,RLbot
333,RLbot
334,RLbot
335,RLbot
336,Standardbot
337,RLbot
338,Standardbot
339,Standardbot
340,Standardbot
341,Standardbot
342,RLbot
343,RLbot
344,RLbot
345,Standardbot
346,Standardbot
347,Standardbot
348,Standardbot
349,RLbot
350,Standardbot
351,Standardbot
352,RLbot
353,RLbot
354,RLbot
355,RLbot
356,Standardbot
357,Standardbot
358,RLbot
359,RLbot
360,Standardbot
361,RLbot
362,Standardbot
363,Standardbot
364,RLbot
365,RLbot
366,Standardbot
367,Standardbot
368,Standardbot
369,RLbot
370,Standardbot
371,Standardbot
372,Standardbot
373,RLbot
374,Standardbot
375,RLbot
376,Standardbot
377,RLbot
378,Standardbot
379,RLbot
380,Standardbot
381,Standardbot
382,Standardbot
383,Standardbot
384,RLbot
385,Standardbot
386,Standardbot
387,Standardbot
388,Standardbot
389,Standardbot
390,RLbot
391,Standardbot
392,Standardbot
393,RLbot
394,RLbot
395,Standardbot
396,RLbot
397,RLbot
398,Standardbot
399,Standardbot
400,Standardbot
401,RLbot
402,RLbot
403,Standardbot
404,Standardbot
405,Standardbot
406,Standardbot
407,RLbot
408,Standardbot
409,RLbot
410,Standardbot
411,Standardbot
412,RLbot
413,Standardbot
414,RLbot
415,Standardbot
416,RLbot
417,RLbot
418,Standardbot
419,RLbot
420,RLbot
421,Standardbot
422,Standardbot
423,Standardbot
424,RLbot
425,Standardbot
426,RLbot
427,Standardbot
428,Standardbot
429,Standardbot
430,RLbot
431,RLbot
432,Standardbot
433,RLbot
434,Standardbot
435,Standardbot
436,Standardbot
437,RLbot
438,Standardbot
439,RLbot
440,Standardbot
441,Standardbot
442,Standardbot
443,Standardbot
444,RLbot
445,RLbot
446,Standardbot
447,RLbot
448,Standardbot
449,Standardbot
450,RLbot
451,Standardbot
452,RLbot
453,RLbot
454,Standardbot
455,Standardbot
456,RLbot
457,Standardbot
458,Standardbot
459,Standardbot
460,RLbot
461,Standardbot
462,Standardbot
463,RLbot
464,Standardbot
465,Standardbot
466,RLbot
467,Standardbot
468,RLbot
469,Standardbot
470,Standardbot
471,Standardbot
472,Standardbot
473,Standardbot
474,Standardbot
475,RLbot
476,Standardbot
477,Standardbot
478,Standardbot
479,Standardbot
480,Standardbot
481,Standardbot
482,Standardbot
483,RLbot
484,RLbot
485,RLbot
486,Standardbot
487,RLbot
488,Standardbot
489,RLbot
490,Standardbot
491,Standardbot
492,Standardbot
493,Standardbot
494,RLbot
495,Standardbot
496,Standardbot
497,Standardbot
498,Standardbot
499,Standardbot
