Round,Winner
134,Standardbot
135,Standardbot
136,RLbot
137,Standardbot
138,RLbot
139,RLbot
140,Standardbot
141,Standardbot
142,Standardbot
143,RLbot
144,Standardbot
145,RLbot
146,Standardbot
147,RLbot
148,Standardbot
149,Standardbot
150,Standardbot
151,Standardbot
152,Standardbot
153,Standardbot
154,RLbot
155,RLbot
156,Standardbot
157,RLbot
158,RLbot
159,RLbot
160,Standardbot
161,Standardbot
162,RLbot
163,Standardbot
164,RLbot
165,RLbot
166,Standardbot
167,RLbot
168,Standardbot
169,Standardbot
170,Standardbot
171,Standardbot
172,Standardbot
173,RLbot
174,Standardbot
175,RLbot
176,Standardbot
177,Standardbot
178,Standardbot
179,Standardbot
180,Standardbot
181,Standardbot
182,Standardbot
183,Standardbot
184,Standardbot
185,RLbot
186,Standardbot
187,Standardbot
188,Standardbot
189,Standardbot
190,Standardbot
191,Standardbot
192,Standardbot
193,Standardbot
194,Standardbot
195,Standardbot
196,RLbot
197,Standardbot
198,Standardbot
199,Standardbot
200,Standardbot
201,Standardbot
202,Standardbot
203,RLbot
204,Standardbot
205,Standardbot
206,Standardbot
207,Standardbot
208,Standardbot
209,Standardbot
210,Standardbot
211,Standardbot
212,Standardbot
213,Standardbot
214,Standardbot
215,RLbot
216,Standardbot
217,RLbot
218,Standardbot
219,Standardbot
220,RLbot
221,Standardbot
222,Standardbot
223,Standardbot
224,RLbot
225,Standardbot
226,Standardbot
227,RLbot
228,Standardbot
229,RLbot
230,Standardbot
231,Standardbot
232,Standardbot
233,Standardbot
234,Standardbot
235,RLbot
236,Standardbot
237,Standardbot
238,Standardbot
239,RLbot
240,Standardbot
241,Standardbot
242,Standardbot
243,RLbot
244,RLbot
245,Standardbot
246,Standardbot
247,RLbot
248,RLbot
249,Standardbot
250,RLbot
251,Standardbot
252,Standardbot
253,RLbot
254,Standardbot
255,Standardbot
256,RLbot
257,Standardbot
258,Standardbot
259,RLbot
260,Standardbot
261,Standardbot
262,Standardbot
263,Standardbot
264,Standardbot
265,RLbot
266,RLbot
267,Standardbot
268,RLbot
269,RLbot
270,RLbot
271,Standardbot
272,RLbot
273,RLbot
274,Standardbot
275,RLbot
276,Standardbot
277,RLbot
278,RLbot
279,RLbot
280,Standardbot
281,Standardbot
282,RLbot
283,RLbot
284,Standardbot
285,Standardbot
286,Standardbot
287,Standardbot
288,RLbot
289,Standardbot
290,RLbot
291,RLbot
292,Standardbot
293,RLbot
294,Standardbot
295,Standardbot
296,Standardbot
297,Standardbot
298,RLbot
299,RLbot
300,RLbot
301,Standardbot
302,Standardbot
303,RLbot
304,Standardbot
305,Standardbot
306,Standardbot
307,RLbot
308,Standardbot
309,Standardbot
310,RLbot
311,RLbot
312,Standardbot
313,Standardbot
314,Standardbot
315,Standardbot
316,RLbot
317,Standardbot
318,Standardbot
319,RLbot
320,Standardbot
321,Standardbot
322,Standardbot
323,Standardbot
324,Standardbot
325,Standardbot
326,Standardbot
327,Standardbot
328,RLbot
329,Standardbot
330,RLbot
331,Standardbot
332,Standardbot
333,Standardbot
334,Standardbot
335,Standardbot
336,Standardbot
337,Standardbot
338,Standardbot
339,RLbot
340,Standardbot
341,Standardbot
342,RLbot
343,Standardbot
344,Standardbot
345,RLbot
346,RLbot
347,Standardbot
348,RLbot
349,Standardbot
350,Standardbot
351,Standardbot
352,Standardbot
353,Standardbot
354,Standardbot
355,RLbot
356,Standardbot
357,RLbot
358,RLbot
359,RLbot
360,Standardbot
361,Standardbot
362,Standardbot
363,RLbot
364,Standardbot
365,Standardbot
366,Standardbot
367,Standardbot
368,Standardbot
369,Standardbot
370,RLbot
371,Standardbot
372,RLbot
373,Standardbot
374,Standardbot
375,RLbot
376,Standardbot
377,Standardbot
378,Standardbot
379,RLbot
380,Standardbot
381,Standardbot
382,Standardbot
383,RLbot
384,Standardbot
385,RLbot
386,Standardbot
387,RLbot
388,Standardbot
389,Standardbot
390,Standardbot
391,Standardbot
392,Standardbot
393,Standardbot
394,Standardbot
395,Standardbot
396,RLbot
397,RLbot
398,Standardbot
399,Standardbot
400,Standardbot
401,RLbot
402,RLbot
403,Standardbot
404,Standardbot
405,Standardbot
406,RLbot
407,Standardbot
408,Standardbot
409,Standardbot
410,Standardbot
411,Standardbot
412,Standardbot
413,Standardbot
414,RLbot
415,RLbot
416,Standardbot
417,Standardbot
418,RLbot
419,Standardbot
420,Standardbot
421,Standardbot
422,Standardbot
423,Standardbot
424,Standardbot
425,RLbot
426,Standardbot
427,Standardbot
428,Standardbot
429,Standardbot
430,Standardbot
431,Standardbot
432,Standardbot
433,RLbot
434,Standardbot
435,RLbot
436,Standardbot
437,Standardbot
438,RLbot
439,Standardbot
440,RLbot
441,Standardbot
442,Standardbot
443,Standardbot
444,Standardbot
445,RLbot
446,Standardbot
447,Standardbot
448,Standardbot
449,Standardbot
450,RLbot
451,Standardbot
452,RLbot
453,RLbot
454,Standardbot
455,Standardbot
456,RLbot
457,Standardbot
458,Standardbot
459,RLbot
460,RLbot
461,Standardbot
462,Standardbot
463,RLbot
464,Standardbot
465,Standardbot
466,RLbot
467,RLbot
468,Standardbot
469,RLbot
470,Standardbot
471,Standardbot
472,Standardbot
473,RLbot
474,Standardbot
475,Standardbot
476,Standardbot
477,Standardbot
478,RLbot
479,Standardbot
480,Standardbot
481,RLbot
482,RLbot
483,RLbot
484,Standardbot
485,Standardbot
486,Standardbot
487,Standardbot
488,Standardbot
489,Standardbot
490,RLbot
491,Standardbot
492,RLbot
493,Standardbot
494,Standardbot
495,Standardbot
496,Standardbot
497,Standardbot
498,RLbot
499,RLbot
