Round,Winner
137,Standardbot
138,Standardbot
139,Standardbot
140,Standardbot
141,Standardbot
142,RLbot
143,Standardbot
144,Standardbot
145,Standardbot
146,RLbot
147,Standardbot
148,RLbot
149,Standardbot
150,RLbot
151,Standardbot
152,RLbot
153,Standardbot
154,Standardbot
155,Standardbot
156,Standardbot
157,Standardbot
158,Standardbot
159,Standardbot
160,Standardbot
161,RLbot
162,Standardbot
163,RLbot
164,RLbot
165,Standardbot
166,Standardbot
167,RLbot
168,Standardbot
169,RLbot
170,Standardbot
171,Standardbot
172,Standardbot
173,RLbot
174,RLbot
175,Standardbot
176,Standardbot
177,RLbot
178,Standardbot
179,RLbot
180,Standardbot
181,RLbot
182,RLbot
183,Standardbot
184,Standardbot
185,Standardbot
186,Standardbot
187,RLbot
188,RLbot
189,RLbot
190,Standardbot
191,RLbot
192,RLbot
193,RLbot
194,Standardbot
195,Standardbot
196,Standardbot
197,Standardbot
198,Standardbot
199,RLbot
200,Standardbot
201,RLbot
202,RLbot
203,RLbot
204,RLbot
205,RLbot
206,Standardbot
207,RLbot
208,RLbot
209,RLbot
210,Standardbot
211,RLbot
212,RLbot
213,Standardbot
214,Standardbot
215,RLbot
216,RLbot
217,Standardbot
218,RLbot
219,RLbot
220,Standardbot
221,RLbot
222,RLbot
223,Standardbot
224,RLbot
225,Standardbot
226,Standardbot
227,Standardbot
228,RLbot
229,Standardbot
230,Standardbot
231,RLbot
232,Standardbot
233,Standardbot
234,RLbot
235,Standardbot
236,Standardbot
237,Standardbot
238,Standardbot
239,Standardbot
240,Standardbot
241,Standardbot
242,Standardbot
243,Standardbot
244,RLbot
245,Standardbot
246,RLbot
247,Standardbot
248,Standardbot
249,Standardbot
250,RLbot
251,Standardbot
252,RLbot
253,Standardbot
254,Standardbot
255,RLbot
256,RLbot
257,Standardbot
258,Standardbot
259,Standardbot
260,Standardbot
261,RLbot
262,Standardbot
263,Standardbot
264,Standardbot
265,Standardbot
266,Standardbot
267,Standardbot
268,RLbot
269,Standardbot
270,Standardbot
271,Standardbot
272,Standardbot
273,RLbot
274,Standardbot
275,Standardbot
276,Standardbot
277,Standardbot
278,RLbot
279,Standardbot
280,Standardbot
281,Standardbot
282,RLbot
283,Standardbot
284,Standardbot
285,Standardbot
286,RLbot
287,RLbot
288,Standardbot
289,Standardbot
290,Standardbot
291,RLbot
292,Standardbot
293,Standardbot
294,Standardbot
295,Standardbot
296,RLbot
297,Standardbot
298,Standardbot
299,Standardbot
300,Standardbot
301,Standardbot
302,RLbot
303,Standardbot
304,Standardbot
305,Standardbot
306,Standardbot
307,Standardbot
308,RLbot
309,RLbot
310,Standardbot
311,Standardbot
312,Standardbot
313,Standardbot
314,Standardbot
315,Standardbot
316,RLbot
317,RLbot
318,Standardbot
319,RLbot
320,Standardbot
321,Standardbot
322,RLbot
323,Standardbot
324,Standardbot
325,Standardbot
326,Standardbot
327,Standardbot
328,Standardbot
329,Standardbot
330,RLbot
331,RLbot
332,RLbot
333,RLbot
334,Standardbot
335,Standardbot
336,RLbot
337,Standardbot
338,Standardbot
339,RLbot
340,Standardbot
341,RLbot
342,Standardbot
343,Standardbot
344,RLbot
345,Standardbot
346,Standardbot
347,RLbot
348,Standardbot
349,RLbot
350,Standardbot
351,RLbot
352,Standardbot
353,RLbot
354,RLbot
355,Standardbot
356,Standardbot
357,RLbot
358,Standardbot
359,Standardbot
360,Standardbot
361,Standardbot
362,RLbot
363,Standardbot
364,Standardbot
365,Standardbot
366,Standardbot
367,Standardbot
368,Standardbot
369,Standardbot
370,Standardbot
371,Standardbot
372,Standardbot
373,Standardbot
374,Standardbot
375,Standardbot
376,Standardbot
377,RLbot
378,Standardbot
379,Standardbot
380,Standardbot
381,RLbot
382,Standardbot
383,Standardbot
384,Standardbot
385,Standardbot
386,Standardbot
387,Standardbot
388,Standardbot
389,Standardbot
390,RLbot
391,Standardbot
392,Standardbot
393,Standardbot
394,Standardbot
395,Standardbot
396,RLbot
397,Standardbot
398,Standardbot
399,Standardbot
400,Standardbot
401,Standardbot
402,RLbot
403,Standardbot
404,RLbot
405,Standardbot
406,Standardbot
407,Standardbot
408,Standardbot
409,RLbot
410,Standardbot
411,Standardbot
412,RLbot
413,RLbot
414,Standardbot
415,Standardbot
416,Standardbot
417,Standardbot
418,Standardbot
419,Standardbot
420,Standardbot
421,Standardbot
422,Standardbot
423,Standardbot
424,Standardbot
425,Standardbot
426,Standardbot
427,RLbot
428,Standardbot
429,Standardbot
430,Standardbot
431,Standardbot
432,Standardbot
433,RLbot
434,Standardbot
435,Standardbot
436,Standardbot
437,Standardbot
438,Standardbot
439,Standardbot
440,RLbot
441,Standardbot
442,Standardbot
443,Standardbot
444,RLbot
445,Standardbot
446,Standardbot
447,Standardbot
448,RLbot
449,Standardbot
450,Standardbot
451,RLbot
452,Standardbot
453,Standardbot
454,Standardbot
455,Standardbot
456,Standardbot
457,Standardbot
458,Standardbot
459,Standardbot
460,Standardbot
461,Standardbot
462,Standardbot
463,Standardbot
464,Standardbot
465,Standardbot
466,Standardbot
467,Standardbot
468,Standardbot
469,RLbot
470,Standardbot
471,RLbot
472,Standardbot
473,RLbot
474,RLbot
475,Standardbot
476,Standardbot
477,RLbot
478,RLbot
479,Standardbot
480,RLbot
481,Standardbot
482,Standardbot
483,Standardbot
484,Standardbot
485,Standardbot
486,RLbot
487,RLbot
488,RLbot
489,RLbot
490,Standardbot
491,RLbot
492,Standardbot
493,Standardbot
494,Standardbot
495,Standardbot
496,RLbot
497,Standardbot
498,RLbot
499,Standardbot
